HS_299,HS_644,HS_672,HS_678,HS_694,HS_696,HS_698,HS_701,HS_702,HS_703
ENSG00000147434.9,0,0,0,0,1,1,0,1,2,0
ENSG00000131931.8,95,45,84,53,115,106,122,52,145,87
ENSG00000286837.1,0,0,1,0,1,2,0,0,0,1
ENSG00000120925.16,163,46,138,91,182,173,166,124,193,196
ENSG00000242719.3,0,0,1,0,2,0,3,1,0,0
ENSG00000284062.1,0,0,0,0,0,1,0,0,0,0
ENSG00000168172.9,736,303,653,219,1226,1099,997,784,1041,765
ENSG00000202514.1,0,0,0,0,2,0,0,0,0,0
ENSG00000254673.1,0,0,0,0,0,0,0,0,0,0
ENSG00000168522.13,457,247,608,197,611,580,593,421,784,555
ENSG00000200731.1,0,0,2,0,0,1,2,3,1,0
ENSG00000185900.11,288,101,234,95,348,427,467,261,480,352
ENSG00000254198.1,0,0,0,0,0,0,0,0,0,0
ENSG00000165102.15,723,279,602,256,984,897,880,845,983,851
ENSG00000253611.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253884.1,0,0,0,0,0,0,0,0,0,0
ENSG00000255166.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253312.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253186.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253606.2,0,0,2,0,0,0,0,0,0,1
ENSG00000234713.3,1,0,0,0,0,0,0,0,0,0
ENSG00000253707.1,0,0,0,0,0,0,0,0,0,0
ENSG00000188877.12,0,0,0,0,0,0,0,0,0,0
ENSG00000238509.1,0,0,0,0,0,0,0,0,0,0
ENSG00000255497.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254342.1,0,0,0,0,0,0,0,0,0,0
ENSG00000201329.2,0,0,0,0,0,0,0,0,0,0
ENSG00000250637.2,0,0,0,0,0,0,0,0,0,0
ENSG00000254069.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253319.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253418.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254145.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253748.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253195.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253845.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253198.1,0,0,0,0,0,0,0,0,0,0
ENSG00000276685.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253425.2,0,0,0,0,0,0,0,0,0,0
ENSG00000248498.5,0,0,0,0,0,0,0,0,1,0
ENSG00000290398.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254070.1,0,0,0,0,0,0,0,0,0,0
ENSG00000251470.1,0,0,0,0,0,0,0,0,0,0
ENSG00000228984.3,0,0,0,0,0,0,0,0,0,0
ENSG00000250857.3,0,0,0,0,0,0,0,0,0,0
ENSG00000286484.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286554.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253314.7,0,0,0,3,0,0,1,0,1,0
ENSG00000253828.3,0,0,0,0,0,0,0,0,0,0
ENSG00000282321.1,0,0,0,0,0,0,0,0,0,0
ENSG00000252594.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254118.1,0,0,0,0,0,0,0,0,1,0
ENSG00000254156.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253803.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253745.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253782.2,0,0,0,0,0,0,0,0,0,0
ENSG00000215179.5,0,0,0,0,0,0,0,0,0,0
ENSG00000222099.1,0,0,0,0,0,0,0,0,0,0
ENSG00000248347.3,0,0,0,0,0,0,0,0,0,0
ENSG00000285992.1,0,0,0,0,0,0,0,0,0,0
ENSG00000200986.1,0,0,0,0,0,0,0,0,0,0
ENSG00000188873.4,2,7,8,1,11,8,9,3,6,7
ENSG00000248531.3,0,0,0,0,0,0,0,0,0,0
ENSG00000254348.1,0,0,0,0,0,0,0,0,0,0
ENSG00000255366.1,0,0,0,0,0,0,1,0,0,0
ENSG00000253502.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253817.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215177.3,0,0,0,0,0,0,0,0,0,0
ENSG00000164808.17,565,245,546,214,684,602,534,506,753,517
ENSG00000290028.1,0,1,0,0,0,0,0,0,0,0
ENSG00000253330.1,2,1,7,3,4,4,5,0,16,1
ENSG00000269924.1,0,3,12,2,5,2,1,4,2,2
ENSG00000251354.3,0,0,0,0,0,0,0,1,0,0
ENSG00000254065.1,0,0,0,0,0,0,1,1,6,0
ENSG00000207369.1,0,0,0,0,0,0,0,0,0,4
ENSG00000221869.5,2372,1570,1521,801,2549,2328,1113,1009,1779,1371
ENSG00000253729.9,2178,672,1502,683,2262,2988,2543,1130,2530,1875
ENSG00000207450.1,0,2,0,0,0,0,0,0,0,0
ENSG00000287959.1,0,0,0,0,0,0,0,0,0,0
ENSG00000104738.19,108,50,99,68,102,135,128,78,125,86
ENSG00000222522.1,0,0,0,0,0,0,0,0,0,0
ENSG00000169139.12,196,99,203,61,253,223,303,141,259,180
ENSG00000253843.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253654.2,0,0,0,0,0,0,0,0,0,0
ENSG00000252710.1,0,0,0,0,0,0,0,0,0,0
ENSG00000277418.1,0,0,0,0,0,0,0,0,0,0
ENSG00000289275.1,0,0,0,0,0,0,0,0,0,0
ENSG00000224594.2,0,0,0,0,0,0,0,0,0,0
ENSG00000279881.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253140.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253688.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253608.2,0,0,0,0,0,0,0,0,0,0
ENSG00000233858.4,0,0,0,0,0,0,0,0,0,0
ENSG00000253702.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253455.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253892.1,0,0,0,0,0,0,0,0,0,0
ENSG00000034239.11,5,0,2,0,0,7,4,2,6,1
ENSG00000286878.1,0,0,0,0,0,0,0,0,0,0
ENSG00000233109.4,0,0,0,0,0,0,0,0,0,0
ENSG00000019549.13,0,0,0,0,0,0,0,0,0,0
ENSG00000288761.2,0,0,0,0,0,0,0,0,0,0
ENSG00000287788.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286701.1,0,0,0,0,0,0,0,0,0,0
ENSG00000168333.14,0,0,0,0,0,0,0,0,0,0
ENSG00000253474.2,0,0,0,0,0,0,0,0,0,0
ENSG00000199640.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254268.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253380.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253206.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253810.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253484.1,0,0,0,0,0,0,0,0,0,0
ENSG00000271148.1,0,0,0,0,0,0,0,0,0,0
ENSG00000289095.2,0,0,0,0,0,0,0,0,0,0
ENSG00000147481.17,0,0,0,0,0,0,0,0,0,0
ENSG00000253849.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254392.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254358.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253340.1,0,0,0,0,0,0,0,0,0,0
ENSG00000201316.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253664.1,0,0,0,0,0,0,0,0,0,0
ENSG00000147485.13,8,1,3,2,5,10,3,7,10,5
ENSG00000254025.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254225.1,0,0,0,0,0,0,0,0,0,0
ENSG00000272076.1,7,1,11,11,5,11,0,5,5,1
ENSG00000168300.14,1130,433,927,397,1130,1140,824,628,1284,769
ENSG00000253475.1,0,0,3,8,0,0,0,5,1,0
ENSG00000228801.8,29,13,18,8,35,31,28,6,22,25
ENSG00000272024.1,1,0,0,0,1,0,0,0,0,0
ENSG00000253844.2,0,0,0,1,0,0,0,0,0,1
ENSG00000254136.1,0,0,0,0,0,0,0,0,0,0
ENSG00000147488.13,3,1,3,0,2,0,0,5,0,3
ENSG00000254314.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253551.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253924.2,4,0,1,0,2,6,10,0,2,6
ENSG00000240534.1,2,0,4,0,4,3,1,0,0,0
ENSG00000196711.9,0,0,0,0,0,0,0,0,0,0
ENSG00000023287.13,905,416,801,290,1110,1092,908,653,2126,815
ENSG00000288818.1,6,3,11,0,6,13,12,17,37,6
ENSG00000271555.1,3,0,3,0,0,5,2,1,3,0
ENSG00000288611.1,1,4,4,0,1,2,3,9,3,1
ENSG00000248911.2,0,0,0,0,0,0,0,0,0,0
ENSG00000250494.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254687.1,0,0,0,0,0,0,0,0,0,0
ENSG00000082556.14,0,0,0,0,1,0,0,0,1,0
ENSG00000260484.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253369.4,0,0,0,0,0,0,0,0,0,0
ENSG00000274295.1,0,0,0,0,0,0,0,0,0,0
ENSG00000237807.4,0,0,0,0,0,0,0,0,1,0
ENSG00000254204.1,0,0,0,0,0,0,0,0,0,0
ENSG00000240919.1,0,0,1,0,0,1,1,1,0,0
ENSG00000206144.5,0,0,0,0,0,0,0,0,0,0
ENSG00000253668.1,0,0,0,0,0,0,0,0,0,0
ENSG00000047249.18,184,107,210,68,237,197,246,178,189,150
ENSG00000147509.14,0,0,1,0,3,0,0,3,0,3
ENSG00000272457.1,0,0,0,0,0,0,0,0,0,0
ENSG00000244159.1,0,0,0,0,0,0,0,0,0,0
ENSG00000200528.1,0,0,0,0,0,0,0,0,0,0
ENSG00000187735.16,684,253,590,329,861,656,731,415,791,587
ENSG00000253667.2,1,1,1,1,6,1,5,1,10,2
ENSG00000260955.2,6,0,1,0,3,0,2,3,1,3
ENSG00000120992.18,547,193,456,253,909,636,619,385,607,394
ENSG00000254274.1,1,0,0,0,1,1,2,3,2,2
ENSG00000276353.1,0,0,0,0,0,0,0,0,0,0
ENSG00000137547.9,54,56,94,47,99,81,88,94,78,78
ENSG00000251835.1,0,0,0,0,0,0,0,0,0,0
ENSG00000270980.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253840.1,0,0,0,0,0,0,0,0,0,0
ENSG00000199212.1,0,0,0,0,0,0,0,0,0,0
ENSG00000276605.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286471.1,0,0,0,0,0,0,0,0,0,0
ENSG00000244107.3,0,0,0,0,0,0,0,0,0,0
ENSG00000164736.6,0,0,0,0,0,0,0,0,0,0
ENSG00000274310.1,0,0,0,0,0,0,0,0,0,0
ENSG00000270275.1,0,0,0,0,0,0,0,0,0,0
ENSG00000104237.11,0,0,0,0,0,0,1,0,0,0
ENSG00000226098.4,2,0,1,1,2,0,1,0,8,1
ENSG00000253114.2,0,0,0,0,0,0,0,0,0,0
ENSG00000286348.1,0,0,0,0,0,0,0,0,0,0
ENSG00000206579.10,0,0,0,0,0,0,0,0,1,0
ENSG00000253976.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253857.2,0,0,0,0,0,0,0,0,0,0
ENSG00000248522.1,0,0,0,0,0,0,0,0,1,0
ENSG00000254357.1,0,0,0,0,0,0,0,0,0,0
ENSG00000167904.16,71,27,85,19,105,95,69,60,122,61
ENSG00000222955.1,0,0,0,0,0,0,0,0,0,0
ENSG00000137574.11,227,85,173,70,228,236,252,150,280,197
ENSG00000254087.8,7469,4687,7386,4303,11511,10675,7327,4513,7360,5525
ENSG00000254325.2,0,12,8,1,3,2,0,10,3,2
ENSG00000199405.1,0,0,0,2,0,0,0,0,0,0
ENSG00000240905.3,0,0,6,0,4,3,8,3,0,3
ENSG00000241997.3,1,0,4,0,0,0,0,3,0,0
ENSG00000236814.1,9,8,4,8,8,6,12,2,9,6
ENSG00000008988.11,5293,2757,5646,3158,5915,4497,6924,4985,6469,4491
ENSG00000238650.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253603.1,0,0,0,0,0,0,0,0,0,0
ENSG00000248578.1,0,0,1,0,1,0,0,0,1,0
ENSG00000172680.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221093.1,0,0,0,0,0,0,0,0,0,0
ENSG00000181690.8,58,24,66,14,41,81,102,42,92,75
ENSG00000170791.18,247,154,274,121,314,286,331,242,442,273
ENSG00000272343.1,1,3,14,3,12,5,8,4,4,14
ENSG00000254216.1,0,0,0,0,0,0,0,0,0,0
ENSG00000170786.13,0,0,0,0,1,2,1,0,0,0
ENSG00000253542.8,0,0,0,0,0,0,0,0,0,0
ENSG00000293381.1,0,0,0,0,0,0,0,0,0,0
ENSG00000181195.11,0,0,0,0,3,0,0,1,0,0
ENSG00000254254.7,0,0,5,3,2,4,1,2,6,1
ENSG00000253541.1,0,0,0,0,0,0,0,0,1,0
ENSG00000246430.9,6,9,14,11,16,33,11,9,19,9
ENSG00000253139.1,0,0,0,0,1,0,0,0,0,0
ENSG00000292997.1,0,0,0,0,0,0,0,0,1,0
ENSG00000241431.2,0,0,0,0,0,0,0,0,0,0
ENSG00000254055.2,0,0,0,0,0,0,0,0,0,0
ENSG00000270328.1,0,0,0,0,0,0,0,0,0,0
ENSG00000206975.1,0,0,0,0,0,0,0,0,0,0
ENSG00000104331.9,435,161,299,124,527,492,504,360,616,445
ENSG00000222205.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253301.6,2,0,0,0,0,0,0,0,0,0
ENSG00000251142.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253614.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215117.6,0,0,0,0,0,0,0,0,0,0
ENSG00000202265.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253871.2,0,0,0,0,0,0,0,0,0,0
ENSG00000243050.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287301.3,0,0,0,0,0,0,1,0,1,0
ENSG00000253821.2,0,0,0,0,0,0,0,2,8,1
ENSG00000253322.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254139.2,0,0,0,0,0,0,0,0,0,0
ENSG00000205293.5,0,0,0,0,0,0,0,0,0,0
ENSG00000253376.2,0,0,0,0,0,0,0,0,0,0
ENSG00000169122.12,14,10,24,10,39,26,13,15,22,7
ENSG00000253523.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253116.1,0,0,0,0,0,0,0,0,0,0
ENSG00000242595.1,0,0,0,0,0,0,0,0,0,0
ENSG00000288041.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253281.7,0,0,0,0,0,0,0,0,0,0
ENSG00000286578.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215114.10,1165,496,997,603,1488,1718,1059,841,1343,962
ENSG00000250031.1,17,4,28,2,24,31,30,18,29,25
ENSG00000167910.4,1,0,1,4,0,2,0,1,0,0
ENSG00000254103.1,0,0,0,0,0,4,0,1,0,0
ENSG00000137575.12,5759,3355,4262,3450,8720,7602,4868,2927,5557,3912
ENSG00000035681.9,540,345,572,329,652,711,601,534,769,545
ENSG00000242970.2,4,0,3,0,1,2,2,4,5,0
ENSG00000198846.6,95,37,40,14,80,82,106,39,78,75
ENSG00000201231.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254048.1,0,0,0,0,0,0,0,0,0,0
ENSG00000167912.8,22,11,19,4,14,18,42,8,10,21
ENSG00000206853.1,0,0,0,0,0,0,0,0,0,0
ENSG00000201763.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254150.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253260.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253879.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253413.1,0,0,0,0,0,0,0,0,1,0
ENSG00000253723.1,0,0,0,0,0,0,0,0,0,0
ENSG00000278428.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254775.2,0,0,0,0,1,0,0,0,0,0
ENSG00000254954.1,0,0,0,0,0,0,0,0,0,0
ENSG00000178538.10,19,6,26,0,7,10,15,39,65,23
ENSG00000251396.9,0,0,3,0,4,0,0,4,2,0
ENSG00000226301.3,0,0,0,0,0,0,0,0,0,0
ENSG00000104388.15,712,372,540,374,1010,1013,944,492,699,458
ENSG00000255321.1,1,0,4,0,0,0,0,0,0,0
ENSG00000228862.5,0,0,7,0,0,0,1,0,3,4
ENSG00000255289.1,0,0,0,0,0,0,0,0,0,0
ENSG00000171316.14,497,245,626,256,636,653,541,470,752,522
ENSG00000254432.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287975.1,6,7,3,2,8,21,3,5,28,7
ENSG00000271377.1,0,0,0,9,0,0,0,1,0,0
ENSG00000254777.5,15,10,18,9,5,7,6,14,16,5
ENSG00000255397.1,4,0,2,2,6,3,6,0,5,2
ENSG00000254802.1,4,8,12,12,11,14,13,5,8,3
ENSG00000177182.11,0,0,0,0,2,0,2,2,4,1
ENSG00000213881.3,8,0,9,6,8,6,9,1,4,3
ENSG00000254222.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253711.1,0,0,0,0,0,0,0,0,0,0
ENSG00000198363.18,470,218,279,234,939,818,553,305,389,318
ENSG00000254285.3,0,0,0,0,0,0,0,0,0,0
ENSG00000222898.1,0,0,1,2,3,1,2,0,0,1
ENSG00000264408.1,0,0,0,0,0,0,0,0,0,0
ENSG00000251127.2,0,0,1,0,0,0,0,0,0,0
ENSG00000254119.5,2,0,0,0,0,2,0,0,5,0
ENSG00000253834.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254120.1,0,0,0,0,0,0,0,0,0,2
ENSG00000253544.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253789.2,0,0,0,0,0,0,0,0,0,0
ENSG00000292999.1,0,0,0,0,0,0,0,0,0,0
ENSG00000237810.3,0,0,0,0,0,0,0,0,0,0
ENSG00000285971.1,0,0,0,0,0,0,0,0,0,0
ENSG00000185942.13,0,0,0,0,0,0,0,0,1,0
ENSG00000254050.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253975.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287105.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253517.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253431.1,1,0,2,0,0,0,0,0,0,0
ENSG00000240915.2,0,0,0,0,0,0,0,0,0,0
ENSG00000137563.13,17,8,16,16,12,21,14,2,24,4
ENSG00000253121.1,0,0,0,0,0,0,0,0,0,0
ENSG00000137561.5,0,0,0,0,0,0,0,0,0,0
ENSG00000253555.1,0,0,1,0,0,0,0,0,0,0
ENSG00000270673.2,0,0,2,3,2,5,7,8,2,0
ENSG00000185728.17,977,252,677,346,1089,1083,917,560,881,593
ENSG00000261542.1,14,2,6,1,9,6,11,5,3,3
ENSG00000241964.3,0,0,0,0,0,0,0,0,0,0
ENSG00000253205.6,0,0,0,0,0,0,0,0,0,0
ENSG00000215096.3,0,0,0,0,0,0,0,0,0,0
ENSG00000253894.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253583.1,0,0,0,0,0,0,0,0,0,0
ENSG00000252358.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287844.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253554.7,0,0,0,0,0,0,0,0,0,0
ENSG00000253762.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253734.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253231.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254377.8,0,0,0,0,0,0,0,0,0,0
ENSG00000207816.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287615.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253750.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253800.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254102.2,0,0,0,0,0,0,0,0,0,0
ENSG00000180828.3,0,0,0,0,0,0,0,0,0,0
ENSG00000172817.4,2,7,10,2,10,5,11,6,5,9
ENSG00000254330.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287998.1,1,0,5,0,1,1,1,1,3,2
ENSG00000254006.5,2,4,14,0,8,3,4,10,1,6
ENSG00000253493.1,0,0,0,0,0,0,0,0,0,0
ENSG00000239261.1,0,0,0,0,0,0,0,0,0,0
ENSG00000280725.2,0,0,0,0,0,0,0,0,0,0
ENSG00000213873.4,0,0,0,0,0,0,0,0,0,0
ENSG00000254081.2,0,0,0,0,0,0,0,0,0,0
ENSG00000272010.1,6,3,10,8,3,5,6,6,4,6
ENSG00000200714.1,6,0,0,0,1,1,4,3,7,4
ENSG00000104442.10,172,40,176,51,218,143,216,122,201,204
ENSG00000066855.16,146,46,169,42,89,173,174,136,279,155
ENSG00000272155.1,0,0,0,0,0,0,0,0,0,0
ENSG00000205268.11,1426,515,1615,666,1554,1848,1981,1427,2527,1522
ENSG00000272192.2,1,4,5,0,0,3,1,2,0,4
ENSG00000147570.10,4,1,12,0,6,4,0,2,1,6
ENSG00000253190.4,0,0,0,0,0,1,1,0,0,0
ENSG00000147573.17,0,0,0,0,0,0,0,0,0,0
ENSG00000147571.5,0,0,0,0,0,0,0,0,0,0
ENSG00000253138.5,0,0,0,0,0,0,0,0,0,0
ENSG00000287127.1,0,0,0,0,2,0,0,2,0,1
ENSG00000246145.1,3,4,1,0,0,3,6,1,0,0
ENSG00000179041.4,120,42,119,38,128,90,149,70,127,82
ENSG00000285655.1,0,0,0,0,0,0,0,0,0,0
ENSG00000285791.1,1,0,3,1,0,7,0,2,11,5
ENSG00000147576.17,30,30,39,6,43,36,56,43,77,54
ENSG00000253623.1,0,0,0,0,0,0,0,0,0,0
ENSG00000169085.14,0,0,0,0,0,1,0,0,0,0
ENSG00000206949.1,0,0,0,0,0,0,0,0,0,0
ENSG00000185697.17,645,140,277,111,587,407,645,344,809,734
ENSG00000175073.8,1184,399,791,414,1226,1332,1390,768,1152,767
ENSG00000201365.1,0,0,0,0,2,0,0,4,1,3
ENSG00000288602.1,0,0,1,0,0,0,2,1,3,0
ENSG00000288596.2,107,43,95,40,111,98,118,100,200,124
ENSG00000104205.16,109,57,140,47,172,144,84,88,156,80
ENSG00000213005.3,0,0,0,0,1,0,0,0,0,0
ENSG00000178460.18,0,0,3,0,1,3,2,0,10,4
ENSG00000245910.9,334,195,472,182,328,283,461,342,477,348
ENSG00000254341.2,0,0,0,0,0,0,0,0,0,0
ENSG00000261787.2,0,0,0,0,0,0,0,0,0,0
ENSG00000178125.15,0,0,0,0,0,0,0,0,0,0
ENSG00000253223.1,1,1,2,2,0,1,0,0,0,0
ENSG00000121022.14,365,201,434,201,517,518,460,344,588,401
ENSG00000104218.16,214,100,214,131,175,214,321,191,335,193
ENSG00000252637.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250869.2,0,0,0,14,2,0,0,0,0,2
ENSG00000066777.9,1044,390,792,392,1256,1351,1124,740,1404,967
ENSG00000287214.1,3,2,6,0,1,0,2,2,2,2
ENSG00000271966.1,4,1,6,10,3,4,5,4,1,2
ENSG00000241961.1,0,0,0,0,0,0,0,0,0,0
ENSG00000165078.13,0,0,0,0,0,0,1,0,0,1
ENSG00000254253.1,0,0,0,0,0,0,0,0,0,0
ENSG00000255130.1,0,0,0,0,0,0,0,0,0,0
ENSG00000255531.1,0,0,0,0,0,0,0,0,0,0
ENSG00000046889.19,0,0,0,1,0,0,0,0,0,0
ENSG00000255206.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254051.1,0,0,0,0,0,0,0,0,0,0
ENSG00000252210.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253964.1,0,0,0,0,0,0,0,0,0,0
ENSG00000248801.7,0,0,0,0,0,0,0,0,0,0
ENSG00000165084.16,0,0,0,0,0,0,0,0,0,0
ENSG00000236191.3,0,0,0,0,0,0,0,0,0,0
ENSG00000239184.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254337.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253658.6,0,0,0,0,0,0,0,0,0,0
ENSG00000238808.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254332.1,1,3,4,3,3,6,6,1,6,0
ENSG00000253373.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253479.6,0,0,0,0,0,0,0,0,0,0
ENSG00000253216.1,0,0,0,0,0,0,0,0,0,0
ENSG00000137573.14,0,0,0,0,0,1,0,0,0,0
ENSG00000137571.11,1,0,7,0,4,4,4,0,4,8
ENSG00000222889.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254557.1,0,0,0,0,0,0,0,0,0,0
ENSG00000271113.1,0,0,0,0,0,0,0,0,0,0
ENSG00000246528.4,2,0,0,0,3,2,3,4,3,1
ENSG00000277740.1,0,0,0,0,0,0,0,2,0,5
ENSG00000255107.1,0,0,0,0,0,0,0,0,0,0
ENSG00000239580.3,0,0,0,0,0,0,0,0,0,0
ENSG00000223293.1,0,0,0,0,0,0,0,0,0,0
ENSG00000280393.1,0,0,0,0,0,0,0,0,0,0
ENSG00000247570.2,0,1,2,2,0,5,3,0,3,0
ENSG00000253721.1,0,0,0,0,0,1,0,0,0,0
ENSG00000147596.4,0,0,0,0,0,0,0,0,0,0
ENSG00000212473.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253173.3,0,2,2,0,0,2,1,0,0,0
ENSG00000140396.13,1218,546,955,446,1327,1918,1268,875,1921,1117
ENSG00000213003.3,2,0,6,0,7,2,2,6,3,2
ENSG00000207036.1,0,0,1,0,0,0,0,0,0,0
ENSG00000288966.1,0,0,1,0,2,0,0,0,0,1
ENSG00000241204.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253143.3,0,0,0,0,0,0,0,0,0,0
ENSG00000253967.1,5,0,0,10,0,0,5,0,0,0
ENSG00000275128.1,0,0,0,0,0,0,0,0,0,0
ENSG00000241105.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287230.1,0,0,0,0,0,0,0,0,0,0
ENSG00000067167.8,1447,529,1136,484,1563,1499,1566,1061,1704,1124
ENSG00000246366.7,5,3,4,0,5,2,10,9,8,13
ENSG00000147592.9,37,25,32,14,46,45,38,38,33,29
ENSG00000243532.3,0,0,0,0,0,1,2,1,0,4
ENSG00000221947.8,3,0,3,3,1,2,0,1,6,1
ENSG00000285579.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223220.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254031.6,0,0,0,0,0,0,0,0,0,0
ENSG00000104313.20,0,0,0,1,0,0,0,0,0,0
ENSG00000253124.1,0,0,0,0,0,0,0,0,0,0
ENSG00000254277.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253287.1,0,0,0,0,0,0,0,0,0,0
ENSG00000200191.1,0,0,0,0,0,0,0,0,0,0
ENSG00000235531.11,24,2,32,32,16,16,10,8,17,4
ENSG00000178860.9,18,5,58,14,51,26,41,7,28,13
ENSG00000241942.2,0,0,0,0,0,0,0,0,0,0
ENSG00000104321.11,4,1,0,6,0,4,1,1,0,0
ENSG00000253317.1,0,0,3,2,0,0,1,0,0,0
ENSG00000250979.1,0,0,2,0,0,0,0,0,0,0
ENSG00000252509.1,0,0,0,0,0,0,0,0,0,0
ENSG00000212989.3,0,0,0,0,0,0,0,0,0,0
ENSG00000254347.1,0,0,0,0,0,0,0,0,0,0
ENSG00000182674.6,0,0,0,0,0,0,0,0,0,0
ENSG00000253226.1,0,0,0,0,0,0,0,0,0,0
ENSG00000278193.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253726.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253784.1,0,0,0,0,0,0,0,0,0,0
ENSG00000260838.3,0,0,0,0,0,0,0,0,0,0
ENSG00000147601.15,201,60,197,66,242,262,269,175,264,177
